possibly_sensitive,text,source,id,created_at,lang,reply_settings,author_id,edit_history_tweet_ids,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,ﾝｯｗｗｗｗｗコミケ会場でお金で溶かす練習ですぞーｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ-,twittbot.net,1590879559116681216,2022-11-11T01:30:18.000Z,ja,everyone,4312158914,['1590879559116681216'],[],[],0,0,0,0,,2022-11-10 17:30:24.335384
False,"วิธีปั่นแท็ก
- ช่วงเริ่มปั่นแท็กให้เน้นทวิตข้อความก่อนอย่าพึ่งใส่รูป
- อย่าใส่แต่แท็กอย่างเดียวต้องมีข้อความอยู่ในแท็กด้วย
- โพสต์เอง Weight จะมากกว่ากดรี 
- รีทวิต + โควททวิตพิมพ์ข้อความ
- ไม่กดเฟบไม่เมนชั่น 
- ปลดล็อคทวิตให้เป็นสาธารณะ
#EP3กับเล้งแซ่บ",Twitter for Android,1590879559108689921,2022-11-11T01:30:18.000Z,th,everyone,1245894506051846145,['1590879559108689921'],['EP3กับเล้งแซ่บ'],[],0,0,0,0,,2022-11-10 17:30:24.349132
False,"RT @LipeFonteles: Baixar preço da gasolina e impostos de mais de 4000 itens: 
- imbecil irresponsável!!! Como assim baixar arrecadação

Pub…",Twitter for Android,1590879559091908609,2022-11-11T01:30:18.000Z,pt,everyone,144599013,['1590879559091908609'],[],[],318,0,0,0,,2022-11-10 17:30:24.351272
False,RT @alireza48466967: شورای انقلاب کرج تشکیل شد؛ یازده نفر هستیم. سه نفر از خانمها، دو نفر از فرهنگیان، پنج نفر یادگاران جنگ، یک عضو دهه هفت…,Twitter for iPhone,1590879559091908608,2022-11-11T01:30:18.000Z,fa,everyone,1573337820898500609,['1590879559091908608'],[],[],4129,0,0,0,,2022-11-10 17:30:24.359001
False,RT @shikishaa: 音楽初回Bの特典映像で、加藤さんが「（自分は）4人のNEWSがすごく好きだったんだろうね」って言ったのを見たとき、この言葉を聴くのに二年かかったんだなぁって思ったなぁ,Twitter for iPhone,1590879559108689920,2022-11-11T01:30:18.000Z,ja,everyone,797774614046720000,['1590879559108689920'],[],[],2,0,0,0,,2022-11-10 17:30:24.362084
False,"RT @HipporiumN: ⚠️ Hipporium #NFTGiveaway! ⚠️

🏆 Giving away 1 Hipporium #NFT which can be redeemed for an automatic Swiss watch!  💵 💵

🚨 R…",Twitter Web App,1590879559108509696,2022-11-11T01:30:18.000Z,en,everyone,1513923702441877508,['1590879559108509696'],"['NFTGiveaway', 'NFT']",[],603,0,0,0,,2022-11-10 17:30:24.374049
False,"RT @anleebamzy1a: ˚ ༘ 🍟 ◞˚ ꒰ 🦒 ꒱ ✦ Good morning. Have a nice day na kab Nong BamBam *･῾ ᵎ 🍋 ෆ 🏄🏻‍♀️ ꒱

Morning11 BAMBAM​
@BamBam1A #BamBam …",Twitter for iPhone,1590879559104495617,2022-11-11T01:30:18.000Z,en,everyone,306677711,['1590879559104495617'],['BamBam'],[],8,0,0,0,,2022-11-10 17:30:24.394648
False,"RT @Neobaseofficial: มิ้ว: ชอบกินเงาะ
นีโอ: ชอบเหมือนกันเลยอ่ะ
หลุยส์: อีกแล้วเหรอ 555

//นีโอ ลูก หนูจะชอบกินทุกอย่างไม่ได้555555 เพลาๆหน่…",Twitter for Android,1590879559125471232,2022-11-11T01:30:18.000Z,th,everyone,1472112651404656641,['1590879559125471232'],[],[],29,0,0,0,,2022-11-10 17:30:24.416041
False,@DaleJr @pioneerspine Dale Download X Time Extend when?,Twitter for Android,1590879559129632768,2022-11-11T01:30:18.000Z,en,everyone,2555945244,['1590879559129632768'],[],[],0,0,0,0,,2022-11-10 17:30:24.431244
False,@redvelfess aamiin,Twitter for Android,1590879559112871938,2022-11-11T01:30:18.000Z,fi,everyone,1222108908854005760,['1590879559112871938'],[],[],0,0,0,0,,2022-11-10 17:30:24.433380
False,@bre_mab12 You're still crying so mission accomplished. And what part of the movie makes you angry?,Twitter for Android,1590879559104098304,2022-11-11T01:30:18.000Z,en,everyone,247139335,['1590879559104098304'],[],[],0,0,0,0,,2022-11-10 17:30:24.664965
False,"RT @JATbera1: शर्म आ रही है क्या मित्रों लिखने में
👇👇👇👇👇👇👇
#खाचरियावास_मुर्दाबाद
#OBC_आरक्षण_बहाल_करो",Twitter for Android,1590879559104487425,2022-11-11T01:30:18.000Z,hi,everyone,1518912580278194178,['1590879559104487425'],"['खाचरियावास_मुर्दाबाद', 'OBC_आरक्षण_बहाल_करो']",[],1144,0,0,0,,2022-11-10 17:30:24.665594
False,"RT @bgmasters: We are seeing the last few big, pro-Dem drops. Soon they’ll run out, &amp; then there are hundreds of thousands of pro-R ballots…",Twitter for iPhone,1590879563307155457,2022-11-11T01:30:19.000Z,en,everyone,2474551508,['1590879563307155457'],[],[],730,0,0,0,,2022-11-10 17:30:25.089089
False,RT @makyrel: #chiscara https://t.co/c0OWZgMenV,Twitter for Android,1590879563307175936,2022-11-11T01:30:19.000Z,qme,everyone,1395917668218200067,['1590879563307175936'],['chiscara'],['https://twitter.com/makyrel/status/1590392935392366592/photo/1'],1036,0,0,0,,2022-11-10 17:30:25.213793
False,"@USA2k26 @USMNT @Theosonsmith @maliktillman10 @USMNTTAKES @ConcacafEdgar We are the second country with more WC participation just behind Brasil.

Senior level: 1 confederations cup
Under catégories: 2 U-17 WC, 1 Olympic gold medal and a second place in U-20 WC

USA trophies outside CONCACAF: 0 but they're healthy",Twitter for Android,1590879563294584832,2022-11-11T01:30:19.000Z,en,everyone,1466276351049146368,['1590879563294584832'],[],[],0,0,0,0,,2022-11-10 17:30:25.216570
False,@ENGIYOSl 風だけに風への風当たりが酷すぎてゲシュタルト崩壊が風化してる…,Twitter for Android,1590879563290415104,2022-11-11T01:30:19.000Z,ja,everyone,2936449518,['1590879563290415104'],[],[],0,0,0,0,,2022-11-10 17:30:25.217277
False,"RT @elcaregallina: Mmmmm let me Kiss those paws🦦, i like it 🦦 https://t.co/U5JZv5WKQj",Twitter Web App,1590879563307184129,2022-11-11T01:30:19.000Z,en,everyone,966087737152626688,['1590879563307184129'],[],['https://twitter.com/elcaregallina/status/1590745942558642176/video/1'],4,0,0,0,,2022-11-10 17:30:25.217970
False,RT @Rizzgyat: Ride it like a bike babe #riding #dildo #solo #bbc #squirt #cum #ebony #ebonyCougar #ebonyexposed #leaked #hoe #thot #freak #…,Twitter for iPhone,1590879563315568640,2022-11-11T01:30:19.000Z,en,everyone,1499532214626926597,['1590879563315568640'],"['riding', 'dildo', 'solo', 'bbc', 'squirt', 'cum', 'ebony', 'ebonyCougar', 'ebonyexposed', 'leaked', 'hoe', 'thot', 'freak']",[],34,0,0,0,,2022-11-10 17:30:25.224537
False,"Think about it. If you asking someone relevant real difficult question, a genuine person that know their value will have an answer for you. It be the ones with trash intentions that be struggling to answer the questions",Twitter for iPhone,1590879563311374336,2022-11-11T01:30:19.000Z,en,everyone,131574212,['1590879563311374336'],[],[],0,0,0,0,,2022-11-10 17:30:25.225327
False,"RT @kdailyvote: [2022 MAMA AWARDS]
Worldwide Fans Choice Final Vote Giveaway

🎁 20 VOTES

RULES:
1. FOLLOW ME (Post proof) 
2. RT &amp; LIKE…",Twitter for Android,1590879563311382528,2022-11-11T01:30:19.000Z,en,everyone,1561162993844424705,['1590879563311382528'],[],[],466,0,0,0,,2022-11-10 17:30:25.226307
False,"RT @lil_nashee: گیلان استان ۵ ام که به انقلاب سراسری پیوست 😉❤️
#مهسا_امینی 
#اعتصابات_سراسری 
#OpIran‌",Twitter for iPhone,1590879563306844160,2022-11-11T01:30:19.000Z,fa,everyone,1570711742333739008,['1590879563306844160'],"['مهسا_امینی', 'اعتصابات_سراسری', 'OpIran\u200c']",[],256,0,0,0,,2022-11-10 17:30:25.238330
False,"RT @TurmadaMonica: Gal, a eterna trilha sonora do Brasil! ✨🤍 https://t.co/fMEp7dZ94L",Twitter for Android,1590879563307159552,2022-11-11T01:30:19.000Z,pt,everyone,4755914362,['1590879563307159552'],[],['https://twitter.com/TurmadaMonica/status/1590858956406247424/photo/1'],374,0,0,0,,2022-11-10 17:30:25.242599
False,"RT @SHIHEILIN: 藤本タツキ先生の妹さんアカウント、こはるちゃん（@nagayama_koharu ）が年齢の関係でロックされております、とご連絡頂きました。
現在お兄様がTwitter社様にご連絡中とのことです。
皆様、また妹さんがツイート出来るのを、暫しお待ち頂…",Twitter for iPhone,1590879563315580929,2022-11-11T01:30:19.000Z,ja,everyone,130547548,['1590879563315580929'],[],[],10657,0,0,0,,2022-11-10 17:30:25.244697
False,"RT @dudulabNFT: Guys!This is DUDU!🐻

We'll meet in less than a week, but unfortunately I haven't finished telling my story.📖

So I briefly…",Twitter Web App,1590879563286220800,2022-11-11T01:30:19.000Z,en,everyone,2480634073,['1590879563286220800'],[],[],324,0,0,0,,2022-11-10 17:30:25.249233
False,"RT @reyrawwrr: Zhao Lusi it is yall, cute round mochi cheeks, high bridge nose, big wide eye, perfect full lips and fair as hell skin😭🍼🤌🏼🥰…",Twitter for Android,1590879563323932672,2022-11-11T01:30:19.000Z,en,everyone,1484158168515379204,['1590879563323932672'],[],[],2,0,0,0,,2022-11-10 17:30:25.250970
False,RT @workonurself: some stranger somewhere still remembers you because you were kind to them when no one else was…,Twitter Web App,1590879563294609408,2022-11-11T01:30:19.000Z,en,everyone,618271567,['1590879563294609408'],[],[],9,0,0,0,,2022-11-10 17:30:25.257957
False,Neil Rudolph #厦门 Burnell Herty #成都 Griffith Marlowe #厦门线下 Odelette Simpson https://t.co/DDRLwJh4E1,Twitter Web App,1590879563319373824,2022-11-11T01:30:19.000Z,en,everyone,1585003817535504384,['1590879563319373824'],"['厦门', '成都', '厦门线下']",['https://twitter.com/Shoshan72364980/status/1590596222515306497/video/1'],0,0,0,0,,2022-11-10 17:30:25.267956
False,"RT @VectorThaViper: Again, You’re welcome to my thoughts…

Teslim is out.

https://t.co/KMpy6xzaAx

  ❤️🐍❤️
❤️X🦍x❤️ https://t.co/GLYKrACi1D",Twitter for iPhone,1590879563319767043,2022-11-11T01:30:19.000Z,en,everyone,1286246354570878976,['1590879563319767043'],[],"['https://onerpm.lnk.to/Vector-Teslim', 'https://twitter.com/VectorThaViper/status/1590847757690232832/photo/1', 'https://twitter.com/VectorThaViper/status/1590847757690232832/photo/1']",278,0,0,0,,2022-11-10 17:30:25.268660
False,@SaraNasaji خانم محترم من چکار با مادر شما دارم پیغامم دادم توجه نکردی من کس دیگه از صیغه حمایت کرده بود به اون گفتم ولی شما چون فارسی متوجه نمیشی خوب اشتباه متوجه‌ شدی من الان از یه گوشی دیگه پیغام دادم دیدم پیغامت ناراحت شدم اخه من چرا باید به مادر شما توهین کنم.,Twitter for Android,1590879563286212608,2022-11-11T01:30:19.000Z,fa,everyone,1568183821098516482,['1590879563286212608'],[],[],0,0,0,0,,2022-11-10 17:30:25.273293
False,"@bfkmaria Tudo cheira cu de uma, isso qe irrita se fosse opinião própria pelo menos. Os pais pagam internet pra isso? Atrapalharam nossa rodinha de violão na call bando de fdp",Twitter for iPhone,1590879563311349760,2022-11-11T01:30:19.000Z,pt,everyone,1585982030327779330,['1590879563311349760'],[],[],0,0,0,0,,2022-11-10 17:30:25.274506
False,@ymin_200122 애들 재우고 트웟보며 힐링하던 아줌마가 할일없어 찾아본거에요...도움이 되었으면 좋겠어요,Twitter for Android,1590879563294576640,2022-11-11T01:30:19.000Z,ko,everyone,1340269639520022529,['1590879563294576640'],[],[],0,0,0,0,,2022-11-10 17:30:25.274913
False,"რომ მ ვილიმაზეე b0 ™
كوبون ك̷و̷د̶ ̸خ̷ص̸م̴
-
☭ٱونٱس☭ ٱنٱس    -→ فؤغا☭فؤقا☭كلؤسےت☭-→ →˙

→نمشے نون  →
فورديل☭→
تويو تو يو☭→
  →سےفے  →اتش اند ام

 706488",Twitter for Android,1590879563290222593,2022-11-11T01:30:19.000Z,ar,everyone,1590879532403171328,['1590879563290222593'],[],[],0,0,0,0,,2022-11-10 17:30:25.275173
False,"11/11 and 12/11 

no stream because im unavailable :""0

see you all sunday maybe !!",Twitter for Android,1590879563323953152,2022-11-11T01:30:19.000Z,en,everyone,858938231806599168,['1590879563323953152'],[],[],0,0,0,0,,2022-11-10 17:30:25.276540
False,"Estudiando NO, arrepintiendome de decisiones tomadas hace 2 años.",Twitter for Android,1590879563298803713,2022-11-11T01:30:19.000Z,es,everyone,1389672729100668929,['1590879563298803713'],[],[],0,0,0,0,,2022-11-10 17:30:25.282413
False,RT @dodon_jg: 子供の頃、銀のことが好きだったけど気持ちを手放した姉がいたのかもしれないという幻覚。(1/2) https://t.co/N91oLn7tRN,Twitter for Android,1590879563323969536,2022-11-11T01:30:19.000Z,ja,everyone,474591646,['1590879563323969536'],[],"['https://twitter.com/dodon_jg/status/1582214617291403265/photo/1', 'https://twitter.com/dodon_jg/status/1582214617291403265/photo/1', 'https://twitter.com/dodon_jg/status/1582214617291403265/photo/1', 'https://twitter.com/dodon_jg/status/1582214617291403265/photo/1']",204,0,0,0,,2022-11-10 17:30:25.283727
False,RT @AzmaBokhariPMLN: سنا ہے عمران نیازی کے کرن ارجن آگئے،پاکستان کو حقیقی آزادی دلانے اور فتنہ مارچ کو لیڈ کرنے #فتنہ_گردی_بند_کرو https://…,Twitter for Android,1590879563302998016,2022-11-11T01:30:19.000Z,ur,everyone,1559761821925621760,['1590879563302998016'],['فتنہ_گردی_بند_کرو'],[],1522,0,0,0,,2022-11-10 17:30:25.284647
False,RT @Nannylove24xxx: จะคุยก็ทักมาเองนะคะ ไม่ทักหาใคร,Twitter for Android,1590879563319738368,2022-11-11T01:30:19.000Z,th,everyone,1539368702541303808,['1590879563319738368'],[],[],11,0,0,0,,2022-11-10 17:30:25.285371
False,@moreebossi_ @Nikkolas555 @_Agoosfernandez Perdón more te amo no me pegues,Twitter for Android,1590879563290402821,2022-11-11T01:30:19.000Z,es,everyone,1532470083490136064,['1590879563290402821'],[],[],0,0,0,0,,2022-11-10 17:30:25.286350
False,@wakamatsukz 若松さんおはようごぜーます(*･ω･)ﾉ,Twitter for iPhone,1590879563319742464,2022-11-11T01:30:19.000Z,ja,everyone,1243870382085431297,['1590879563319742464'],[],[],0,0,0,0,,2022-11-10 17:30:25.286787
False,"RT @heyhoneyrae: I’m really a solid woman, so it’s never my loss . ever .",Twitter for iPhone,1590879563302961152,2022-11-11T01:30:19.000Z,en,everyone,1306829853061124098,['1590879563302961152'],[],[],2812,0,0,0,,2022-11-10 17:30:25.300307
False,RT @byaronaspa: 【早割り】12:00～15:00限定＊最強リフト！ハイフ×リンパ＋頭皮ケア☆9800円最新ハイフで肌たるみの原因、SMAS筋膜の緩みにアプローチ！顔と頭は一枚の皮膚で繋がっています。＋頭皮ケアでリフトアップの効果◎　https://t.co/YQ…,Twitter for iPhone,1590879563298779136,2022-11-11T01:30:19.000Z,ja,everyone,4034788994,['1590879563298779136'],[],[],1,0,0,0,,2022-11-10 17:30:25.302407
False,RT @rvsie_cat: JISOO trying to copy LISA and ROSÉ's height 😭 https://t.co/vU0TzOSyHq,Twitter for Android,1590879563294597121,2022-11-11T01:30:19.000Z,en,everyone,904964769873985536,['1590879563294597121'],[],['https://twitter.com/rvsie_cat/status/1590853902512988161/video/1'],1141,0,0,0,,2022-11-10 17:30:25.304414
False,RT @kira_zatou: やさぐれ槇のお布団剥いでみたい落書き https://t.co/pWucHqUNpS,Twitter for iPhone,1590879563323953153,2022-11-11T01:30:19.000Z,ja,everyone,1512340463101308928,['1590879563323953153'],[],['https://twitter.com/kira_zatou/status/1590740362838282241/photo/1'],23,0,0,0,,2022-11-10 17:30:25.314772
False,Sinto que cheguei tão perto e bateu na trave,Twitter for Android,1590879563294179328,2022-11-11T01:30:19.000Z,pt,everyone,1068271830417457159,['1590879563294179328'],[],[],0,0,0,0,,2022-11-10 17:30:25.322095
False,"RT @i93ARIANA: me parece perfecto lo que hacen d mostrar lo d coti, pero jamás hablaron en gh sobre el acoso de thiago (y demás jugadores)…",Twitter for Android,1590879563290382336,2022-11-11T01:30:19.000Z,es,everyone,1523518623188496385,['1590879563290382336'],[],[],171,0,0,0,,2022-11-10 17:30:25.359074
False,"هي لحياة يلتفتون
https://t.co/VvoFAd9Kdu
##
##구지구에년지성아환에년구 https://t.co/nAfa0TLcUM",Twitter Web App,1590879563315220482,2022-11-11T01:30:19.000Z,ar,everyone,1578210283843375104,['1590879563315220482'],['구지구에년지성아환에년구'],"['https://twitter.com/i/spaces/1lDxLnblmRmGm', 'https://twitter.com/AprilDa95574007/status/1590879563315220482/photo/1']",40,10,10,40,,2022-11-10 17:30:25.384190
False,@AlessiaMorani Non ci rimandano più la Gioconda?,Twitter for iPhone,1590879563315548161,2022-11-11T01:30:19.000Z,it,everyone,1589106677034676225,['1590879563315548161'],[],[],0,0,0,0,,2022-11-10 17:30:25.395924
False,@rangel________ @MEMESRMP4 KKKKKKKKKK SUA CARA,Twitter for iPhone,1590879563307184128,2022-11-11T01:30:19.000Z,pt,everyone,996453763958403072,['1590879563307184128'],[],[],0,0,0,0,,2022-11-10 17:30:25.429551
False,"RT @BIGHIT_MUSIC: [기사] #방탄소년단 #RM, 내달 2일 솔로 앨범 ‘Indigo’ 발매…RM의 일기 같은 앨범
https://t.co/L8lJephodI",Twitter for Android,1590879563319767044,2022-11-11T01:30:19.000Z,ko,everyone,598070068,['1590879563319767044'],"['방탄소년단', 'RM']",['https://n.news.naver.com/entertain/article/109/0004738096'],11966,0,0,0,,2022-11-10 17:30:25.434781
False,"まあプリンセスサリーはいつか可憐なおなごと現実世界でポッキーゲームもそれ以上のムフフなこともする予定ですからな
今はまだ世界が拙者の良さに追いつけていないだけでござる",Twitter for Android,1590879563298799616,2022-11-11T01:30:19.000Z,ja,everyone,1249414329255866369,['1590879563298799616'],[],[],0,0,0,0,,2022-11-10 17:30:25.479949
False,RT @JonieBlze: @tize4PF We used to skip class go off campus 😭 I’m old https://t.co/7FyYi3pSY9,Twitter for iPhone,1590879559091515392,2022-11-11T01:30:18.000Z,en,everyone,2260728247,['1590879559091515392'],[],['https://twitter.com/JonieBlze/status/1590794475751624704/photo/1'],388,0,0,0,,2022-11-10 17:30:25.494240
False,"Y el micrófono de kermesse que tienen los animadores queessooo

#GalaCrackEasy2022",Twitter for Android,1590879550732660738,2022-11-11T01:30:16.000Z,es,everyone,1326203437634248712,['1590879550732660738'],['GalaCrackEasy2022'],[],0,0,0,0,,2022-11-10 17:30:25.717727
False,RT @Movies_Ntr: Vintage @PawanKalyan ⚡️💥💙 https://t.co/UHQKjVqORw,Twitter for Android,1590879559108694018,2022-11-11T01:30:18.000Z,en,everyone,1422095203897204737,['1590879559108694018'],[],['https://twitter.com/Movies_Ntr/status/1590328407262662659/video/1'],1765,0,0,0,,2022-11-10 17:30:25.718441
False,"RT @Dijune1: When I saw it, only wow came out of my mouth; Great Horned Owl with such big prey. this is the first time I've seen this. poor…",Twitter Web App,1590879567488888832,2022-11-11T01:30:20.000Z,en,everyone,364335379,['1590879567488888832'],[],[],10,0,0,0,,2022-11-10 17:30:26.014872
False,"@haengbok_915 当たって考える、、
それもありだ😖",Twitter for Android,1590879567484715009,2022-11-11T01:30:20.000Z,ja,everyone,1506492397764505602,['1590879567484715009'],[],[],0,0,0,0,,2022-11-10 17:30:26.115304
False,"@JackyLa40408424 Dm me on Telegram 
https://t.co/XFaE0tGMI0",Twitter for Android,1590879567514042368,2022-11-11T01:30:20.000Z,en,everyone,1565967098693799938,['1590879567514042368'],[],['https://t.me/EvasTslaaplaid'],0,0,0,0,,2022-11-10 17:30:26.218660
False,O DE SEMPRE! https://t.co/oR8SrhLayV,Twitter for iPhone,1590879567480164352,2022-11-11T01:30:20.000Z,pt,everyone,754494857792593920,['1590879567480164352'],[],['https://twitter.com/mateusguiaa/status/1590875696351436800'],0,0,0,0,,2022-11-10 17:30:26.219075
False,@DaughterOfHQYX oooooh ashogidhoga,Twitter Web App,1590879567501107200,2022-11-11T01:30:20.000Z,hi,everyone,1516928104236822529,['1590879567501107200'],[],[],0,0,0,0,,2022-11-10 17:30:26.220662
False,RT @Teamshabazz9: Legend. And Man HE JUST WORK!!  #8ball #JustGettingWarmedUp https://t.co/vCSSIZa0dp,Twitter for Android,1590879567497265153,2022-11-11T01:30:20.000Z,en,everyone,1555252065294852096,['1590879567497265153'],"['8ball', 'JustGettingWarmedUp']",['https://twitter.com/Teamshabazz9/status/1590831967934685184/photo/1'],1,0,0,0,,2022-11-10 17:30:26.220980
False,RT @VeliFedya: cünkü erken diye #Kadıköy Sen mEvet okudun anıların olmak yok #Taksim #Ataşehir sempatik olacak #Şişli kacsın onlar https://…,Twitter for iPhone,1590879567518273536,2022-11-11T01:30:20.000Z,tr,everyone,1588372814909906946,['1590879567518273536'],"['Kadıköy', 'Taksim', 'Ataşehir', 'Şişli']",[],25,0,0,0,,2022-11-10 17:30:26.221256
False,😭😭😭♥️♥️♥️ https://t.co/6WZ2QqeXox,Twitter for Android,1590879567518257155,2022-11-11T01:30:20.000Z,art,everyone,1427009159283806210,['1590879567518257155'],[],['https://twitter.com/Ra7Ma5aled1/status/1590311822665867264'],0,0,0,0,,2022-11-10 17:30:26.221530
False,"@miyalove999 おはようございます、yasuragiさん🙌⤴️
曲のタイトルはそのままで
『ハート型の涙』
9nineがカバーしてますが、ひなのちゃんの歌唱力がクセになるので
ぜひ御一聴を😀

本日もよろしくお願いします🍀",Twitter for Android,1590879567505682434,2022-11-11T01:30:20.000Z,ja,everyone,891204910208868353,['1590879567505682434'],[],[],0,0,0,0,,2022-11-10 17:30:26.221818
False,RT @Sompiyachat16: ความสัมพันธ์แบบพี่คอยดูแลน้อง น้องคอยดูแลพี่ในวันที่ใครคนใดคนนึงไม่ค่อยสบาย มันน่ารักมากๆเลย คอยประคับประคอง อยู่เคียงข้…,Twitter for iPhone,1590879567505678337,2022-11-11T01:30:20.000Z,th,everyone,1577689549412581376,['1590879567505678337'],[],[],102,0,0,0,,2022-11-10 17:30:26.222165
False,"RT @shawnR1DDL3: Congrats on being the ""Food Boo"" https://t.co/sAXJ1WHMQH",Twitter Web App,1590879567509884929,2022-11-11T01:30:20.000Z,en,everyone,1424978980319293445,['1590879567509884929'],[],['https://twitter.com/shawnR1DDL3/status/1590874352144236544/photo/1'],1,0,0,0,,2022-11-10 17:30:26.222531
False,ゑ！？,Twitter for Android,1590879567480487937,2022-11-11T01:30:20.000Z,ja,everyone,2240128640,['1590879567480487937'],[],[],0,0,0,0,,2022-11-10 17:30:26.222802
False,"@YgorCastro @msarsur Lembrando que até o Guedes já tinha planos para nova PEC para furar o teto. Ele também queria mudar a regra fiscal para uma melhor.

É cada coisa que eu tenho que ler.",Twitter Web App,1590879567513882627,2022-11-11T01:30:20.000Z,pt,everyone,1170408025309495296,['1590879567513882627'],[],[],0,0,0,0,,2022-11-10 17:30:26.223142
False,@Felyne33 มันแน่นอนอยู่แล้วอ่ะน้อง 😌😌😌,Twitter for Android,1590879567493070848,2022-11-11T01:30:20.000Z,th,everyone,1557409923331289088,['1590879567493070848'],[],[],0,0,0,0,,2022-11-10 17:30:26.223429
False,"Coup de foudre, right there! 😍
#Walker #WalkerIndependence",Twitter Web App,1590879567501066240,2022-11-11T01:30:20.000Z,en,everyone,1362545582989000708,['1590879567501066240'],"['Walker', 'WalkerIndependence']",[],0,0,0,0,,2022-11-10 17:30:26.223672
False,"RT @LEMONedSHOP: LEMONeD SHOPが博多に‼️
詳しくはURLへ✨

https://t.co/VskFElx84s",Twitter for iPhone,1590879567480487936,2022-11-11T01:30:20.000Z,ja,everyone,2188452428,['1590879567480487936'],[],['https://ameblo.jp/lemonedshop/entry-12773464053.html'],12,0,0,0,,2022-11-10 17:30:26.224465
False,@wangpromos @soluvsi @sweenpi @soluvsi win tiap hari,Twitter for Android,1590879567514062849,2022-11-11T01:30:20.000Z,in,everyone,1523076204516888576,['1590879567514062849'],[],[],0,0,0,0,,2022-11-10 17:30:26.225511
False,@D02075681k @AdvoBarryRoux Hebanna 🤣🤣🤣🤣🤣,Twitter for iPhone,1590879567505657856,2022-11-11T01:30:20.000Z,et,everyone,729598271061168128,['1590879567505657856'],[],[],0,0,0,0,,2022-11-10 17:30:26.226530
False,Aye y’all hold it down at work tomorrow too. ✊🏾,Twitter for iPhone,1590879567518240769,2022-11-11T01:30:20.000Z,en,everyone,143637394,['1590879567518240769'],[],[],0,0,0,0,,2022-11-10 17:30:26.229983
False,@GoldTelegraph_ Own some XRP,Twitter for Android,1590879567484715010,2022-11-11T01:30:20.000Z,nl,everyone,1585665136857174022,['1590879567484715010'],[],[],0,0,0,0,,2022-11-10 17:30:26.234148
True,RT @chicken_time04: ✨ বাগিয়া @Venessa_07 https://t.co/yYSqAO7yFD,Twitter for Android,1590879567501086720,2022-11-11T01:30:20.000Z,bn,everyone,1425687107830386688,['1590879567501086720'],[],['https://twitter.com/Rosr_07/status/1589170157997678593/video/1'],14,0,0,0,,2022-11-10 17:30:26.238539
False,"RT @AEON_JAPAN: ／
#イオン ブラックフライデー 
11/18(金)-11/27(日)の10日間開催！
＼ 

すぐ確認するンダ🐼
https://t.co/Q8x1ytReTh

11/11までTwitterCP第1弾開催中🎉

①@AEON_JAPANをフォ…",Twitter for Android,1590879567484686336,2022-11-11T01:30:20.000Z,ja,everyone,413192577,['1590879567484686336'],['イオン'],['https://chirashi.otoku.aeonsquare.net/pc/chirashi/blackfriday/'],3245,0,0,0,,2022-11-10 17:30:26.242790
False,cena engraçada minha mae foi ver meu celular ai eu falei p clapi para d m manda mensagem na hra q ela foi ver KKKKKKKKKKKK,Twitter Web App,1590879567501086722,2022-11-11T01:30:20.000Z,pt,everyone,1563274910889234433,['1590879567501086722'],[],[],0,0,0,0,,2022-11-10 17:30:26.244282
False,"RT @mstratford: This is the most serious legal setback for Biden admin's program so far. 

Pittman, a Trump appointee, ruled in 26-page dec…",Twitter for iPad,1590879567505494016,2022-11-11T01:30:20.000Z,en,everyone,1449096692750561280,['1590879567505494016'],[],[],86,0,0,0,,2022-11-10 17:30:26.244823
False,"RT @sadoubu007: おはむす！

大丈夫。仮に昨日が上手くいかなくても、今日の努力次第で結果は変えられる。仮に今日が失敗続きでも、明日の自分次第で結果は変えられる。不屈のメンタルで頑張っていけば、全然リカバリーは可能だぜ。失敗を恐れずに、俺と一緒に今日も前向きに頑張…",Twitter for Android,1590879567488897025,2022-11-11T01:30:20.000Z,ja,everyone,1317794301850517504,['1590879567488897025'],[],[],46,0,0,0,,2022-11-10 17:30:26.246897
False,@feverdreamleith HOW ARE YOU MY LOVE,Twitter Web App,1590879567493095424,2022-11-11T01:30:20.000Z,en,everyone,1576417359803424768,['1590879567493095424'],[],[],0,0,0,0,,2022-11-10 17:30:26.251256
False,RT @Shadowswap_xyz: @Coredao_Org #SatoshiPlusConsensus,Twitter for Android,1590879567501488129,2022-11-11T01:30:20.000Z,qme,everyone,1154728530,['1590879567501488129'],['SatoshiPlusConsensus'],[],133,0,0,0,,2022-11-10 17:30:26.257777
False,"RT @FeelFroggyLeap: @KeithOlbermann Don’t try to delete. That would be obstruction of justice &amp; tampering with evidence.

.@DOJCrimDiv  I d…",Twitter for iPhone,1590879567497293825,2022-11-11T01:30:20.000Z,en,everyone,318740710,['1590879567497293825'],[],[],3,0,0,0,,2022-11-10 17:30:26.258357
False,RT @uwicheza: Good evening guys when u see this Retreet♥️ https://t.co/UbOTpR42yx,Twitter Web App,1590879567518240771,2022-11-11T01:30:20.000Z,en,everyone,1461754461966188544,['1590879567518240771'],[],['https://twitter.com/uwicheza/status/1590726328789225472/photo/1'],146,0,0,0,,2022-11-10 17:30:26.259067
