possibly_sensitive, text, source, id, created_at, lang, reply_settings, author_id, edit_history_tweet_ids, hashtags_list, urls_list, public_metrics_retweet_count, public_metrics_reply_count, public_metrics_like_count, public_metrics_quote_count, pagination_token, current_time
False,The British people overwhelmingly want Brexit over and done with. That's why we need a clean break from the EU. https://t.co/SnXVSM2EvU,Twitter for iPhone,1171130823103451136,2019-09-09T18:38:41.000Z,en,everyone,19017675,['1171130823103451136'],[],['https://twitter.com/Nigel_Farage/status/1170960028200767488/video/1'],3793,3307,16195,461,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093907
False,"📺 | Wow! Ex-Labour MP Ian Austin just used tonight's debate to launch an epic tirade on Corbyn and McDonnell, accusing them of ""supporting terrorists and anti-Semites"" and honouring IRA murderers.

""They are completely unfit to run the Labour party, let alone our country!"" 👏🤣 https://t.co/hjp2sLFyy0",Twitter Ads,1171148498726793218,2019-09-09T19:48:55.000Z,en,everyone,3362016513,['1171148498726793218'],[],['https://twitter.com/LeaveEUOfficial/status/1171148498726793218/video/1'],6650,2078,17966,1817,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093915
False,"God, Bercow - what a monumental prick",Twitter for iPhone,1171070665098694656,2019-09-09T14:39:38.000Z,en,everyone,137413599,['1171070665098694656'],[],[],585,313,5681,75,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093922
False,"The applause and platitudes from our pathetic Remain Parliament speaks volumes. This man has done all he can to frustrate Brexit and has stuck around for far too long.

From all at https://t.co/p8LEuOGIf2, Bercow - you won't be missed! 🥳",Twitter for Advertisers.,1171076590815633408,2019-09-09T15:03:11.000Z,en,everyone,3362016513,['1171076590815633408'],[],['http://Leave.EU'],799,144,3283,50,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093929
False,Good riddance. https://t.co/2u2H80wKxr,Twitter Web App,1171081489683030016,2019-09-09T15:22:39.000Z,en,everyone,19017675,['1171081489683030016'],[],['https://twitter.com/SkyNews/status/1171076281510846465'],3310,3745,20996,661,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093937
False,Praise the Lord! The most nauseatingly partisan Speaker in history announces he will be stepping down! Good riddance. 👋  #BollocksToBercow,Twitter for Advertisers.,1171072995093356546,2019-09-09T14:48:54.000Z,en,everyone,3362016513,['1171072995093356546'],['BollocksToBercow'],[],940,348,4397,123,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093945
False,"UK democracy today: the party who lost the election taking control of parliament to pursue the policy which lost in the referendum whilst giving the EU the power to dictate the terms to the UK.
Remain MP’s what do you think gives you this power?",Twitter for Android,1170783036075577345,2019-09-08T19:36:42.000Z,en,everyone,2584523887,['1170783036075577345'],[],[],1300,141,3430,73,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093952
False,There's talk of taking our PM Boris Johnson to the Supreme Court if he doesn't listen to Parliament &amp; delay Brexit. It should be the British Public taking parliament &amp; some parliamentarians to court for failing to honour &amp; thwarting the democratic referendum. #BorisPeoplesPM,Twitter for Android,1170960642964168705,2019-09-09T07:22:27.000Z,en,everyone,1350441445,['1170960642964168705'],['BorisPeoplesPM'],[],2242,600,10003,192,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093959
False,"BrexitCentral's Editor @isaby ""The people voted more then three years ago in unprecedented numbers, to leave the European Union... It is the British people who are sovereign, not Parliament, and it is the will of the people that should now be being enacted."" https://t.co/W5h5zNDEk3",Twitter Media Studio,1171012590417469441,2019-09-09T10:48:52.000Z,en,everyone,760506665728892928,['1171012590417469441'],[],['https://twitter.com/BrexitCentral/status/1171012590417469441/video/1'],309,17,799,12,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093967
False,There are so many opportunities for the UK post-Brexit. Let’s get this thing done 🇬🇧 #LeaveOct31 https://t.co/zvUDfp7MON,Twitter for iPhone,1170959994348539904,2019-09-09T07:19:52.000Z,en,everyone,3131144855,['1170959994348539904'],['LeaveOct31'],['https://twitter.com/BorisJohnson/status/1170959994348539904/video/1'],2535,1744,13161,298,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093976
False,We should be so much more positive about the UK and what we can do. I want us to get this thing done. 🇬🇧#LeaveOct31 https://t.co/KnFOk4RSjc,Twitter for iPhone,1170662899800563712,2019-09-08T11:39:19.000Z,en,everyone,3131144855,['1170662899800563712'],['LeaveOct31'],['https://twitter.com/BorisJohnson/status/1170662899800563712/video/1'],2919,1693,15869,362,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093984
False,"👏 @piersmorgan is right to call out this shameful Parliament which is doing all it can to stop Brexit.

One thing's for sure, the Westminster swamp is going to take some pounding at the next election! 👊

🙋‍♂️ Support us at https://t.co/ntwXbJeHQw",Twitter for Advertisers.,1170675180160593923,2019-09-08T12:28:07.000Z,en,everyone,3362016513,['1170675180160593923'],[],['http://leave.eu/get-involved'],1635,146,6075,66,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.093992
False,"Legendary Ringo Starr says 

""The people voted and they have to get on with it.

You had the vote, this is what won, let’s get on with it.

I would have voted for Brexit because it’s a great move.

To be in control of your own country is a good move.""

A true patriot indeed! https://t.co/oUlfpYVbCU",Twitter Web App,1170750707537981445,2019-09-08T17:28:14.000Z,en,everyone,3391985055,['1170750707537981445'],[],['https://twitter.com/StevieBrexit/status/1170750707537981445/video/1'],3674,1951,11849,959,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094000
False,"Most Leavers were surprised (and disappointed) that @BorisJohnson had offered @AmberRuddHR a job in the first place. A gracious move on his part.

So she takes the job waits for the right moment when her boss is under pressure then puts the boot in

Remainers, ladies &amp; gentlemen.",Twitter for iPhone,1170476901883924480,2019-09-07T23:20:14.000Z,en,everyone,757537572,['1170476901883924480'],[],[],796,124,3533,52,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094007
False,"Foreign Secretary @DominicRaab ""...the Prime Minister is sticking to his guns and what he's said to get us out of this rut that we're in. We're going to keep going on with the negotiations with EU, we want a deal by the end of October, but we must leave come what may."" https://t.co/jGaOCpqECe",Twitter Media Studio,1170608783678156800,2019-09-08T08:04:17.000Z,en,everyone,760506665728892928,['1170608783678156800'],[],['https://twitter.com/BrexitCentral/status/1170608783678156800/video/1'],170,27,703,10,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094015
False,Why did Boris give ministerial posts to all these Remainers in the first place? Confused thinking to say the least. https://t.co/rhbVnAlmrK,Twitter for iPhone,1170433288474890240,2019-09-07T20:26:56.000Z,en,everyone,19017675,['1170433288474890240'],[],['https://twitter.com/ShippersUnbound/status/1170429974542770178'],868,830,4576,140,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094023
False,Amber Rudd claims “She cannot stand by whilst loyal Tories r expelled” according to @bbcnews. What’s loyal about 21 traitors collaborating with EU to undermine Britain’s negotiating position in a crucial trade treaty? What unmitigated bollocks! Bye bye Amber! 😳🤦‍♂️ #Brexit,Twitter for iPhone,1170432495495630850,2019-09-07T20:23:47.000Z,en,everyone,730526974003838976,['1170432495495630850'],['Brexit'],[],976,171,3390,57,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094030
False,This is outrageous. The traitors were discussing tactics with the EU? This is treason and shows where their real loyalty lies. @BorisJohnson must defy them even if that means he goes to prison. Do you agree? https://t.co/qcE02iDCEK,Twitter Web App,1170376251179261952,2019-09-07T16:40:17.000Z,en,everyone,187626904,['1170376251179261952'],[],['https://www.theguardian.com/politics/2019/sep/07/mps-checked-with-eu-chiefs-over-brexit-delay-before-passing-bill'],1237,360,4058,113,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094038
False,"Today’s Times report makes it clear that senior EU figures gave private assurances to British MPs, as a consequence of which they supported the Surrender Bill.  This confirms the level of EU interference in our internal affairs and makes the need for Brexit all the more pressing.",Twitter Web App,1170266074413010946,2019-09-07T09:22:29.000Z,en,everyone,16970757,['1170266074413010946'],[],[],1894,233,4909,124,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094046
False,"Someone shared this under the Times piece. Suspect millions of people feel like this. Many, many millions. They will never come back to the parties they hold responsible. https://t.co/YOECHFVTNH",TweetDeck,1170282012042768385,2019-09-07T10:25:49.000Z,en,everyone,3320886334,['1170282012042768385'],[],['https://twitter.com/labourleave/status/1170282012042768385/photo/1'],3261,497,6083,644,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094053
False,"The Times: senior opposition leaders colluded with the EU to establish an extension until 2020. Such backroom deals undermine our govt. These wretched people were elected to promote British interests, not conspire to damage them. Horrendous! https://t.co/jbQlgJgrDl",Twitter for iPhone,1170224352312385536,2019-09-07T06:36:41.000Z,en,everyone,2790295109,['1170224352312385536'],[],['https://www.thetimes.co.uk/edition/news/rebels-agreed-extensionwith-eu-leaders-before-crunch-vote-srmlbp8m8'],819,135,1726,87,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094062
False,"Can't win in the courts.
Can't win with the public.

Remainers' last hope is to keep this rotten zombie parliament alive, pushing for endless delay.

Time to end their parliamentary push for paralysis with a general election. https://t.co/BknBb0egoh",Twitter Web App,1169902021312335872,2019-09-06T09:15:52.000Z,en,everyone,453473029,['1169902021312335872'],[],['https://twitter.com/GuidoFawkes/status/1169899630877761536'],470,107,1980,28,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094069
False,"“Jeremy Corbyn is arguably the most despicable man in British politics right now. He was a Eurosceptic for his whole career and yet now he is leading the efforts to crush Brexit. He has abandoned all of his principles just to cling to power in his party.”

Brendan O’Neill on Sky https://t.co/jyd9yU0XPG",Twitter for iPhone,1169873760607858688,2019-09-06T07:23:34.000Z,en,everyone,21201150,['1169873760607858688'],[],['https://twitter.com/spikedonline/status/1169873760607858688/video/1'],975,139,2991,90,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094077
False,"📺 | Wetherspoon's boss Tim Martin gives Sky News a lesson on the customs union, debunking the myth that prices will rise after Brexit: ""There are 12,651 products which the government can eliminate tariffs on. If you eliminate those tariffs, prices will of course go down!"" 👍 https://t.co/OSdUmzUDVi",Twitter Web App,1169991685192998913,2019-09-06T15:12:09.000Z,en,everyone,3362016513,['1169991685192998913'],[],['https://twitter.com/LeaveEUOfficial/status/1169991685192998913/video/1'],1672,237,4467,95,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094085
False,Incredible that this still needs to be explained in 2019. https://t.co/Il8bNrarBo,TweetDeck,1169723957060218880,2019-09-05T21:28:18.000Z,en,everyone,3320886334,['1169723957060218880'],[],['https://twitter.com/JakeBerry/status/1169668094987591680'],405,23,735,6,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094093
False,"Julia Hartley-Brewer challenges Lib Dem MP Sir Ed Davey on an Article 50 extension: ""No no no, I've asked you the same question three times and you're not answering!""

@JuliaHB1 | @EdwardJDavey https://t.co/TsM2tD10Wl",Echobox,1169878211003437056,2019-09-06T07:41:15.000Z,en,everyone,3380282686,['1169878211003437056'],[],['https://twitter.com/talkRADIO/status/1169878211003437056/video/1'],474,194,1604,79,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094101
False,Remoaner still moaning hahaha... https://t.co/UQ6pHtf29i,Twitter for Android,1169942094078763008,2019-09-06T11:55:06.000Z,sv,everyone,914779140225675265,['1169942094078763008'],[],['https://twitter.com/DCBMEP/status/1169913931432976384'],0,0,1,0,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094109
False,"POLL | Brits back an October 31 Brexit, with or without a deal, by a whopping 14 point margin. Remain MPs think they can hide from the public, but not for long - the will of the people will make itself heard once again, and these saboteurs will be punished at the ballot box!",Twitter for Advertisers.,1169934708286902273,2019-09-06T11:25:45.000Z,en,everyone,3362016513,['1169934708286902273'],[],[],1755,231,4903,105,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094116
False,Richard Tice: You back the will of the people and the losers have to consent to the winners. That’s how democracy works. https://t.co/DTdSW9gwjQ,Twitter for iPhone,1169925103179751424,2019-09-06T10:47:35.000Z,en,everyone,19017675,['1169925103179751424'],[],['https://twitter.com/bbcquestiontime/status/1169750302473498625/video/1'],2634,681,10435,163,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094124
False,"We always expected this week to be horrendous and the numbers were always against us. Yes @BorisJohnson has had to ensure relentless attacks &amp; bile but we should salute his conviction and courage, and back him all the way. This is about the future of our party &amp; democracy itself",Twitter for iPhone,1169681030669844481,2019-09-05T18:37:43.000Z,en,everyone,70664947,['1169681030669844481'],[],[],824,114,3781,43,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094131
False,"You earn £137,000 a year.

You have a next worth of nearly £3 million. 

When you retire, you will benefit from a £1.6 million pension.

Jeremy, you are the rich. https://t.co/jnbtVstDJw",Twitter for iPhone,1169707945451499522,2019-09-05T20:24:40.000Z,en,everyone,2194905277,['1169707945451499522'],[],['https://twitter.com/jeremycorbyn/status/1169530707796008961'],5359,836,28955,465,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094140
False,"📺 | ""You would go back to Europe, try and get a better deal, have a referendum where Remain is an option... Would you then be campaigning against your own deal? To remain? Against your own deal?""

Labour's Brexit policy in a nutshell! 🤣

Support us at https://t.co/iICfFaQP1G https://t.co/7V2wA1zNSj",Twitter Ads,1169864054522822657,2019-09-06T06:45:00.000Z,en,everyone,3362016513,['1169864054522822657'],[],"['http://www.leave.eu/get-involved', 'https://twitter.com/LeaveEUOfficial/status/1169864054522822657/video/1']",847,343,2435,180,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094148
False,"This Parliament will never honour the referendum. 
It is absolutely right that people should have the chance to vote for a new Parliament that will. https://t.co/JM4Dw9iHEL",Twitter for iPhone,1169691685145780225,2019-09-05T19:20:04.000Z,en,everyone,22159580,['1169691685145780225'],[],['https://twitter.com/BorisJohnson/status/1169681044573962240'],873,412,3667,69,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094156
False,Best Prime Minister ever. https://t.co/OXGX3GW9O9,Twitter for iPhone,1169656566850707456,2019-09-05T17:00:31.000Z,en,everyone,15157283,['1169656566850707456'],[],['https://twitter.com/StandUp4Brexit/status/1169655631529332738'],1327,999,5422,176,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094164
False,"The Labour Party thinks you are stupid and that they know better. 

It is now totally and utterly dominated from London. 

They represent the likes of Dalston, not Doncaster. https://t.co/PdBVuaTwij",Twitter for iPhone,1169679219259006976,2019-09-05T18:30:32.000Z,en,everyone,19017675,['1169679219259006976'],[],['https://twitter.com/Nigel_Farage/status/1169574144158994432/video/1'],1716,671,6254,145,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094172
False,What we have seen today is unprecedented - a frightened Scotsman. The SNP have become timorous beasties afraid of facing their own voters. https://t.co/PTn8vHvM0U,Twitter Media Studio,1169677779023147009,2019-09-05T18:24:48.000Z,en,everyone,885838630928994304,['1169677779023147009'],[],['https://twitter.com/Jacob_Rees_Mogg/status/1169677779023147009/video/1'],2312,2144,9407,447,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094180
False,Why is the Labour Party afraid of an election? Because they don't think they can win and because they don't trust the people. https://t.co/zCkHeKkPFh,Twitter Web App,1169660394169913344,2019-09-05T17:15:43.000Z,en,everyone,885838630928994304,['1169660394169913344'],[],['https://twitter.com/Jacob_Rees_Mogg/status/1169660394169913344/video/1'],2678,3450,12023,494,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094188
False,"📺 | ""Can you make a promise today that you will not go back to Brussels and ask for another delay?""

@BorisJohnson: ""Yes - I'd rather be dead in a ditch! It costs £1bn a month, it achieves absolutely nothing. What on earth is the point in further delay? It's totally pointless!"" https://t.co/sRYV8kWQC3",Twitter Web App,1169651659632455686,2019-09-05T16:41:01.000Z,en,everyone,3362016513,['1169651659632455686'],[],['https://twitter.com/LeaveEUOfficial/status/1169651659632455686/video/1'],1713,345,5903,168,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094196
False,"Corbyn and his friends in Parliament don’t trust you to make this decision - but I do. Let’s put it to the people: more delay with Corbyn’s #SurrenderBill, or Brexit delivered on October 31st 🇬🇧 https://t.co/q8tIwDMkcH",Twitter for iPhone,1169681044573962240,2019-09-05T18:37:47.000Z,en,everyone,3131144855,['1169681044573962240'],['SurrenderBill'],['https://twitter.com/BorisJohnson/status/1169681044573962240/video/1'],10618,13873,38517,2984,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094204
False,"@paulwaugh I'm actually praying that this works.
If #BiasedBercow &amp; democracy denying Remoaner fanatics can play dirty Parliamentary tactics, so can Brexiteers but right is on their side.

Always remember, UK voted to LEAVE EU and we're being kept in AGAINST OUR WILL.",Twitter for Android,1169313671216058368,2019-09-04T18:17:58.000Z,en,everyone,316509548,['1169313671216058368'],['BiasedBercow'],[],16,3,100,0,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094212
False,Labour has just voted to give the EU a net £774 million per month rather than spending this on regenerating industry in the regions such as Yorkshire and north Lincs. What is wrong them? Clear them out at the next election!,Twitter for iPhone,1169362905550204928,2019-09-04T21:33:37.000Z,en,everyone,714854344454238208,['1169362905550204928'],[],[],1675,103,3575,66,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094220
False,".@BorisJohnson ""Whereas at the beginning of August everybody said across the EU that you couldn't change one dot or comma of the Withdrawal Agreement, I think all the other 27 basically accept that it has to be changed - the question is how… I will get a deal"" https://t.co/fjhMjps5Gs",Twitter Media Studio,1169536026488049670,2019-09-05T09:01:32.000Z,en,everyone,760506665728892928,['1169536026488049670'],[],['https://twitter.com/BrexitCentral/status/1169536026488049670/video/1'],70,17,214,7,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094228
False,".@Nigel_Farage: ""Be in no doubt - we are ready.""

#IAmReady https://t.co/PHGaOZri24",Twitter Web App,1169325970836336640,2019-09-04T19:06:51.000Z,en,everyone,1094881364887986177,['1169325970836336640'],['IAmReady'],['https://twitter.com/brexitparty_uk/status/1169325970836336640/video/1'],382,50,1469,11,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094236
False,"Tories consider breaking convention and standing a candidate against John Bercow if he seeks re-election
https://t.co/WCO32hbM6C",Buffer,1169324267059765248,2019-09-04T19:00:04.000Z,en,everyone,760506665728892928,['1169324267059765248'],[],['https://www.express.co.uk/news/uk/1173605/Brexit-news-latest-Boris-Johnson-john-Bercow-Remain-vote-leave-eu-no-deal-general-election'],195,76,688,38,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094244
False,".@PeterBoneUK ""Would the Secretary of State confirm that the Government will continue to prepare for no-deal, despite any Act of Parliament here, because it's not within our control what happens?"" https://t.co/ZJRlkSz8ZL",Twitter Media Studio,1169559907433099264,2019-09-05T10:36:25.000Z,en,everyone,760506665728892928,['1169559907433099264'],[],['https://twitter.com/BrexitCentral/status/1169559907433099264/video/1'],312,41,735,43,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094252
False,Everyone talks about the dangers of a No Deal Brexit. But what about the dangers of ignoring the referendum result? I really worry what that looks like,Twitter Web App,1169337289354469377,2019-09-04T19:51:49.000Z,en,everyone,375325622,['1169337289354469377'],[],[],778,247,4223,59,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094259
False,"I am tired of those ‘rebels’, including some who have lost the whip, claiming they are ‘moderates’. It is not moderate to seek to subvert and overturn democracy in Britain in league with foreign powers. They are extremists dressed as moderates.",Twitter for iPhone,1169507098394337280,2019-09-05T07:06:35.000Z,en,everyone,70664947,['1169507098394337280'],[],[],1125,132,3761,60,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094267
False,"📺 | @Nigel_Farage puts country before party and promises Boris a non-aggression pact in the election provided he commits to a clean Brexit.

""If you put the support of Boris' Conservatives and the Brexit Party together, the truth is, in a general election we'd be unstoppable."" https://t.co/uQzNuPit9a",Twitter Web App,1169531634250657792,2019-09-05T08:44:05.000Z,en,everyone,3362016513,['1169531634250657792'],[],['https://twitter.com/LeaveEUOfficial/status/1169531634250657792/video/1'],1305,222,4661,106,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094275
False,Doncaster has had enough of Labour. https://t.co/NDLitS19pp,Twitter Web App,1169332078678368256,2019-09-04T19:31:07.000Z,en,everyone,1094881364887986177,['1169332078678368256'],[],['https://twitter.com/brexitparty_uk/status/1169332078678368256/video/1'],1238,345,4777,94,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094283
False,I’m starting to think that parliament should just come clean with the electorate and admit that they have no intention of respecting the result of the referendum. They’re just insulting voters’ intelligence now.,Twitter for iPhone,1169365193710870529,2019-09-04T21:42:42.000Z,en,everyone,712330422395543552,['1169365193710870529'],[],[],1306,458,6284,109,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094291
False,All the last two days in the @HouseofCommons have achieved is to destroy @BorisJohnson's negotiating hand with the EU to try and get a deal - led by those who protest the loudest against 'no-deal'. Why? Because they're simply not honest about their intentions: to cancel Brexit.,Twitter Web App,1169341602948689921,2019-09-04T20:08:58.000Z,en,everyone,1418358025,['1169341602948689921'],[],[],874,207,3188,43,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094298
False,"Corbyn demands a general election over, and over, and over, and over again. 

Then, when he gets to chance to have one, he bottles it.

Weak, weak, weak, weak, weak. 

https://t.co/4cUCwNHlLH",Twitter for iPhone,1169369346646429696,2019-09-04T21:59:12.000Z,en,everyone,14077382,['1169369346646429696'],[],['https://twitter.com/Telegraph/status/1169244319754215424/video/1'],3374,3206,11188,748,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094306
False,"Boris Johnson says Jeremy Corbyn is the first leader of the opposition to ""refuse the invitation to an election"", after the prime minister fails to get the support of MPs for an early poll

Latest: https://t.co/WRnFuywh25 https://t.co/U41S8Tf8wc",TweetDeck,1169352063811313665,2019-09-04T20:50:32.000Z,en,everyone,5402612,['1169352063811313665'],[],"['http://bbc.in/32wCOhz', 'https://twitter.com/BBCBreaking/status/1169352063811313665/video/1']",414,373,1379,169,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094315
False,"I think we all know why @Anna_Soubry doesn't want a general election... 👋

And the same goes for all the other ex-Tory Remainers occupying true conservative seats under false pretences!",Twitter for Advertisers.,1169361734173376514,2019-09-04T21:28:57.000Z,en,everyone,3362016513,['1169361734173376514'],[],[],1046,256,3772,88,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094323
False,Corbyn and his surrender bill would mean years of uncertainty and delay. I am determined to lead this country forward and take Britain out of the EU on October 31st 🇬🇧,Twitter Web App,1169149112291344388,2019-09-04T07:24:04.000Z,en,everyone,3131144855,['1169149112291344388'],[],[],6952,10191,42517,1851,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094330
False,Some MPs have arrogantly ignored the referendum result as they don't agree with the decision to leave. Parliament and the Labour Party have tried to stop Brexit these last 3 years. It's time to call a General Election #ParliamentVsThePeople #BorisBacksBrexit https://t.co/Xtvb0TIAcH,Twitter Web App,1169243240958255104,2019-09-04T13:38:06.000Z,en,everyone,1350441445,['1169243240958255104'],"['ParliamentVsThePeople', 'BorisBacksBrexit']",['https://twitter.com/andreajenkyns/status/1169243240958255104/video/1'],1441,552,6300,105,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094339
False,John Bercow is an arrogant little man with absolutely no redeeming qualities. Discuss.,Twitter for iPhone,1169220591926349825,2019-09-04T12:08:06.000Z,en,everyone,459390022,['1169220591926349825'],[],[],1355,2666,10874,334,7140dibdnow9c7btw45208daf4ddkaf3irzvl8xoyvf3p,2022-11-22 23:49:57.094346
False,"“Boris is good, everyone's great, it's a great country…get on with it!” 

Cricket commentator and former Australian leg-spinner @ShaneWarne says the UK has “made its decision” and should ""get on"" with Brexit

#r4Today | @bbcnickrobinson https://t.co/pGM2XMGSQl",SocialFlow,1169216300406755328,2019-09-04T11:51:03.000Z,en,everyone,8170292,['1169216300406755328'],['r4Today'],['https://twitter.com/BBCr4today/status/1169216300406755328/video/1'],809,1384,3486,560,7140dibdnow9c7btw452043u2y963ct8irt001ezlspwy,2022-11-22 23:49:58.207160
False,Who cares if Nicolas Soames is Winston Churchill’s Grandson he is a traitor and deserves to be kicked out of the @Conservatives along with the rest of these EU lickspittles They have all betrayed us,Twitter for iPhone,1169003087161430016,2019-09-03T21:43:49.000Z,en,everyone,187626904,['1169003087161430016'],[],[],736,143,3940,42,7140dibdnow9c7btw452043u2y963ct8irt001ezlspwy,2022-11-22 23:49:58.207174
False,".@JohnMannMP: “I didn’t vote with the government... I voted against an amendment that is deliberately calculated to block Brexit,”

 https://t.co/iu1qhSjAcT",Twitter for iPhone,1169160947983949824,2019-09-04T08:11:06.000Z,en,everyone,760506665728892928,['1169160947983949824'],[],['https://twitter.com/BBCPolitics/status/1169160287129350147/video/1'],275,59,843,29,7140dibdnow9c7btw452043u2y963ct8irt001ezlspwy,2022-11-22 23:49:58.207183
False,"The Blue Wave crashed into Westminster tonight with Tory Remoaners reportedly being called in to have the Conservative whip removed. 😎

These fake conservatives have been trying to subvert democracy for years, and should've been sacked long ago...

Good riddance to bad rubbish!",Twitter for Advertisers.,1168986625227067393,2019-09-03T20:38:24.000Z,en,everyone,3362016513,['1168986625227067393'],[],[],530,89,1943,39,7140dibdnow9c7btw452043u2y963ct8irt001ezlspwy,2022-11-22 23:49:58.207191
